Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
13.210000038147,83.4000015258789,44.5,1.00899994373322,45,3841,243.600006103516,105.599998474121,730,480,1
13.1599998474121,83.4000015258789,44.5,1.01499998569489,45.2000007629395,3623,236.800003051758,106,733,483,1
13.2200002670288,83.4000015258789,44.5,0.998000025749207,44.5,3685,242.600006103516,105.699996948242,735,484,1
13.1999998092651,83.4000015258789,44.5,0.994000017642975,43.7999992370605,3674,242.600006103516,105.599998474121,736,486,1
13.1899995803833,83.4000015258789,44.5,1.00300002098083,43.2999992370605,3828,246.5,105.599998474121,738,486,1
13.0600004196167,83.4000015258789,44.5,0.998000025749207,41.2000007629395,4083,251.399993896484,105.599998474121,738,488,1
13.2399997711182,83.4000015258789,44.5,0.998000025749207,39.5999984741211,4194,260.200012207031,105.599998474121,739,489,1
13.210000038147,83.4000015258789,44.5,0.99099999666214,37.5,4377,263.100006103516,105.599998474121,740,491,1
13.2399997711182,83.4000015258789,44.5,1.00399994850159,34.2000007629395,4297,268,106,742,493,1
13.1899995803833,83.4000015258789,44.5,0.936999976634979,32,4258,260.200012207031,105.900001525879,744,494,1
13.1899995803833,83.3000030517578,44.5,0.908999979496002,31.2999992370605,4222,256.299987792969,105.599998474121,746,495,1
13.1099996566772,83.3000030517578,44.5,0.896000027656555,29.8999996185303,3982,249.5,105.599998474121,746,495,1
13.1899995803833,83.4000015258789,44.5,0.962999999523163,30.6000003814697,3723,240.699996948242,105.599998474121,746,495,1
13.1899995803833,83.3000030517578,44.5,0.949999988079071,31.1000003814697,3670,240.699996948242,105.599998474121,747,497,1
13.0699996948242,83.4000015258789,44.5,0.894999980926514,31.7999992370605,3577,237.800003051758,105.599998474121,750,498,1
13.1000003814697,83.3000030517578,44.5,0.879999995231628,32.7000007629395,3484,234.800003051758,105.900001525879,751,499,1
13.1899995803833,83.3000030517578,44.5,0.875999987125397,33.4000015258789,3391,229.899993896484,106,752,499,1
13.210000038147,83.4000015258789,44.5,0.883000016212463,34.5,3398,229.899993896484,105.699996948242,754,500,1
13.1999998092651,83.4000015258789,44.5,0.887000024318695,35.2000007629395,3383,226,105.599998474121,755,500,1
12.9899997711182,83.4000015258789,44.5,0.882000029087067,35.2000007629395,3275,225.100006103516,105.599998474121,755,500,1
13.0200004577637,83.4000015258789,44.5,0.889999985694885,35.9000015258789,3239,225.100006103516,105.599998474121,756,500,1
13.0699996948242,83.3000030517578,44.5,0.892000019550323,36.5,3285,224.100006103516,105.599998474121,757,500,1
13.1099996566772,83.4000015258789,44.5,0.897000014781952,36.5,3287,223.100006103516,105.300003051758,757,500,1
13.0500001907349,83.4000015258789,44.4000015258789,0.922999978065491,36.5,3138,224.100006103516,105.900001525879,758,500,1
13.0100002288818,83.4000015258789,44.4000015258789,0.934000015258789,37.0999984741211,3254,222.100006103516,105.900001525879,757,500,1
13.1099996566772,83.4000015258789,44.4000015258789,0.938000023365021,36.7999992370605,3161,220.199996948242,105.599998474121,757,499,1
13.1800003051758,83.4000015258789,44.4000015258789,0.944000005722046,36.7999992370605,3101,219.199996948242,105.599998474121,758,499,1
12.8000001907349,83.4000015258789,44.4000015258789,0.945999979972839,37.5999984741211,3140,217.199996948242,105.199996948242,759,499,1
13.0600004196167,83.4000015258789,44.4000015258789,0.940999984741211,36.7000007629395,3045,223.100006103516,105.300003051758,759,499,1
12.9899997711182,83.4000015258789,44.4000015258789,0.952000021934509,37.4000015258789,3161,221.199996948242,105.599998474121,759,499,1
12.9499998092651,83.4000015258789,44.4000015258789,0.967999994754791,37.5999984741211,3084,218.199996948242,105.300003051758,759,499,1
13.0799999237061,83.4000015258789,44.4000015258789,0.96399998664856,37.0999984741211,3084,220.199996948242,106,759,499,1
13.0699996948242,83.4000015258789,44.4000015258789,0.968999981880188,38,3130,217.199996948242,105.900001525879,759,499,1
13.1000003814697,83.4000015258789,44.4000015258789,0.958000004291534,37,3081,223.100006103516,105.599998474121,759,498,1
13.0200004577637,83.4000015258789,44.4000015258789,0.973999977111816,37.5999984741211,3159,221.199996948242,105.300003051758,760,498,1
12.9700002670288,83.4000015258789,44.4000015258789,0.967999994754791,37.5999984741211,3106,221.199996948242,105.599998474121,760,498,1
13.039999961853,83.4000015258789,44.4000015258789,0.97299998998642,37.4000015258789,3058,214.300003051758,105.599998474121,760,498,1
12.7399997711182,83.4000015258789,44.4000015258789,0.967000007629395,37.7999992370605,3190,220.199996948242,105.300003051758,760,498,1
13.1000003814697,83.4000015258789,44.4000015258789,0.971000015735626,36.7000007629395,3046,221.199996948242,105.300003051758,761,497,1
13.0900001525879,83.4000015258789,44.4000015258789,0.971000015735626,37.7999992370605,3140,220.199996948242,106,761,498,1
13.0100002288818,83.4000015258789,44.4000015258789,0.966000020503998,37.4000015258789,3074,219.199996948242,105.900001525879,762,497,1
13.1000003814697,83.4000015258789,44.4000015258789,0.976999998092651,37.7000007629395,3172,217.199996948242,105.599998474121,762,497,1
13.0699996948242,83.4000015258789,44.4000015258789,0.980000019073486,38.0999984741211,3150,219.199996948242,105.300003051758,762,497,1
13.1099996566772,83.4000015258789,44.4000015258789,0.976000010967255,37.0999984741211,3032,219.199996948242,105.300003051758,762,497,1
12.960000038147,83.5,44.4000015258789,0.975000023841858,38.0999984741211,3126,219.199996948242,105.199996948242,763,497,1
12.9899997711182,83.5,44.4000015258789,0.982999980449677,37.0999984741211,2999,218.199996948242,105.300003051758,763,497,1
13.0900001525879,83.5,44.4000015258789,0.980000019073486,38,3113,217.199996948242,105.199996948242,763,497,1
13.0500001907349,83.5,44.4000015258789,0.99099999666214,37.5999984741211,2952,216.300003051758,105.900001525879,764,497,1
13.0299997329712,83.5,44.4000015258789,0.992999970912933,38.2999992370605,3030,219.199996948242,105.599998474121,764,497,1
13.1199998855591,83.5,44.4000015258789,1.00399994850159,38.0999984741211,2815,212.399993896484,105.300003051758,765,497,1
13.0600004196167,83.5,44.4000015258789,1.03999996185303,40.2000007629395,2849,207.5,105.199996948242,765,497,1
13.1099996566772,83.5,44.4000015258789,1.02799999713898,39.9000015258789,2797,208.5,105.300003051758,765,497,1
13.0200004577637,83.5,44.4000015258789,1.04900002479553,43.2999992370605,2772,208.5,105.300003051758,766,497,1
13,83.5,44.4000015258789,1.08399999141693,44.7000007629395,3030,216.300003051758,105.199996948242,766,497,1
12.9799995422363,83.5,44.4000015258789,1.09800004959106,42.7999992370605,3059,223.100006103516,105.900001525879,766,497,1
13.0699996948242,83.5,44.4000015258789,1.01400005817413,41.5,3329,222.100006103516,105.599998474121,767,497,1
13.0600004196167,83.5999984741211,44.4000015258789,0.980000019073486,39.7999992370605,3467,232.899993896484,105.300003051758,767,497,1
13.0900001525879,83.5999984741211,44.4000015258789,0.980000019073486,37.5999984741211,3554,233.800003051758,105.300003051758,767,497,1
12.8299999237061,83.5999984741211,44.4000015258789,0.986999988555908,35.7999992370605,3546,231.899993896484,105.199996948242,766,497,1
13.0500001907349,83.5999984741211,44.4000015258789,0.98199999332428,35,3596,233.800003051758,105.199996948242,766,497,1
13.2399997711182,83.5999984741211,44.4000015258789,0.971000015735626,34.5999984741211,3483,233.800003051758,105.199996948242,766,497,1
13.3000001907349,83.5999984741211,44.4000015258789,0.949000000953674,34.2999992370605,3438,231.899993896484,105.699996948242,767,497,1
13.1499996185303,83.5999984741211,44.4000015258789,0.930000007152557,34.5,3403,230.899993896484,105.699996948242,767,497,1
13.2399997711182,83.5999984741211,44.4000015258789,0.925000011920929,34.5999984741211,3376,231.899993896484,105.599998474121,767,497,1
13.25,83.6999969482422,44.4000015258789,0.906000018119812,35.0999984741211,3446,228,105.300003051758,768,497,1
13.2600002288818,83.6999969482422,44.4000015258789,0.898000001907349,35.7000007629395,3404,228,105.300003051758,768,497,1
12.9799995422363,83.6999969482422,44.4000015258789,0.892000019550323,36.2000007629395,3411,227,105.199996948242,768,497,1
13.1000003814697,83.6999969482422,44.4000015258789,0.890999972820282,36.0999984741211,3304,227,105.199996948242,769,497,1
13.2799997329712,83.6999969482422,44.4000015258789,0.899999976158142,36.0999984741211,3287,228,105.199996948242,768,497,1
13.2299995422363,83.6999969482422,44.4000015258789,0.898000001907349,36.7999992370605,3272,221.199996948242,106,768,497,1
13.2399997711182,83.6999969482422,44.4000015258789,0.896000027656555,37.5,3145,220.199996948242,105.599998474121,769,497,1
13.1099996566772,83.8000030517578,44.2999992370605,0.925000011920929,36.7000007629395,3160,223.100006103516,105.599998474121,769,497,1
13.1599998474121,83.8000030517578,44.2999992370605,0.936999976634979,37.5,3205,222.100006103516,105.300003051758,769,496,1
13.2600002288818,83.8000030517578,44.2999992370605,0.935000002384186,37.9000015258789,3143,218.199996948242,105.300003051758,769,497,1
13.2399997711182,83.8000030517578,44.2999992370605,0.944000005722046,37.2999992370605,3123,223.100006103516,105.300003051758,769,496,1
13.2200002670288,83.8000030517578,44.2999992370605,0.948000013828278,37.7999992370605,3244,221.199996948242,105.199996948242,769,496,1
13.1599998474121,83.8000030517578,44.2999992370605,0.950999975204468,37.5,3158,222.100006103516,105.199996948242,769,496,1
13.0900001525879,83.8000030517578,44.2999992370605,0.947000026702881,37.2999992370605,3146,219.199996948242,105.900001525879,769,496,1
