Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
13.0500001907349,92.9000015258789,43.2000007629395,0.954999983310699,96.5,4759,276.799987792969,106.099998474121,775,611,2
12.960000038147,92.9000015258789,43.2000007629395,0.958999991416931,97.5,5192,277.799987792969,106.099998474121,775,611,2
13.0500001907349,93,43.2000007629395,0.968999981880188,96.1999969482422,5398,276.799987792969,106.400001525879,775,612,2
13.0699996948242,93,43.2000007629395,0.936999976634979,94.1999969482422,5310,289.5,106.5,775,613,2
13.1800003051758,93,43.2000007629395,0.970000028610229,95.9000015258789,5648,288.5,106.099998474121,775,614,2
13.1300001144409,93,43.2000007629395,0.959999978542328,94.5999984741211,5892,295.399993896484,106.099998474121,775,614,2
13,93.0999984741211,43.2000007629395,0.936999976634979,92.9000015258789,5775,301.200012207031,106,775,616,2
13.1800003051758,93.0999984741211,43.2000007629395,0.978999972343445,92.5,6204,302.200012207031,106.099998474121,776,618,2
13.1800003051758,93.1999969482422,43.2000007629395,0.917999982833862,93.4000015258789,6404,307.100006103516,106.099998474121,777,620,2
13.1800003051758,93.1999969482422,43.2000007629395,0.948000013828278,92.6999969482422,6519,317.799987792969,106,777,622,2
13,93.1999969482422,43.2000007629395,0.944000005722046,92.9000015258789,6496,318.799987792969,106.699996948242,779,624,2
13.0200004577637,93.1999969482422,43.2000007629395,0.930000007152557,91.3000030517578,6898,312,106.5,779,626,2
12.7299995422363,93.3000030517578,43.2000007629395,0.930000007152557,90.3000030517578,7203,313,106,779,626,2
13.1700000762939,93.3000030517578,43.2000007629395,0.982999980449677,91.3000030517578,7173,316.899993896484,106,780,629,2
13.1400003433228,93.3000030517578,43.2000007629395,0.958000004291534,90.5999984741211,7454,330.5,106,781,631,2
13.0900001525879,93.3000030517578,43.2000007629395,0.936999976634979,90.3000030517578,7525,323.700012207031,106,781,634,2
13,93.4000015258789,43.2000007629395,0.930000007152557,89.1999969482422,7841,326.600006103516,106,783,637,2
13.1000003814697,93.4000015258789,43.2000007629395,0.925999999046326,87.4000015258789,8100,330.5,106.5,784,640,2
13.0699996948242,93.4000015258789,43.2000007629395,0.893999993801117,72.4000015258789,7915,317.799987792969,106.5,786,640,2
12.7299995422363,93.4000015258789,43.2000007629395,0.896000027656555,56.5,7988,312,106.099998474121,786,643,2
13.039999961853,93.4000015258789,43.2000007629395,0.99099999666214,49,7834,319.799987792969,106,788,646,2
12.8999996185303,93.4000015258789,43.2000007629395,0.959999978542328,32.9000015258789,7704,320.799987792969,106,789,649,2
12.960000038147,93.5,43.2000007629395,0.832000017166138,23.1000003814697,7445,308.100006103516,106,791,652,2
13.1099996566772,93.5,43.2000007629395,0.824999988079071,19.7000007629395,7087,301.200012207031,106,792,654,2
13.0500001907349,93.5,43.2000007629395,0.829999983310699,18.3999996185303,6788,308.100006103516,106,793,656,2
12.960000038147,93.5,43.2000007629395,0.847000002861023,18.6000003814697,6678,312,106.5,793,656,2
12.9700002670288,93.5,43.0999984741211,1.11899995803833,18.6000003814697,6591,308.100006103516,106.400001525879,795,657,2
13.0600004196167,93.5,43.0999984741211,0.973999977111816,19.1000003814697,6403,300.299987792969,106,796,658,2
13.0500001907349,93.5999984741211,43.0999984741211,0.898000001907349,20.2999992370605,6306,316.899993896484,106,798,657,2
13.1599998474121,93.5999984741211,43.0999984741211,0.90200001001358,22.8999996185303,6263,301.200012207031,106,798,657,2
13.2299995422363,93.5999984741211,43.0999984741211,0.883000016212463,34.7999992370605,6428,313,106,800,655,2
13.0299997329712,93.5999984741211,43,0.904999971389771,38.2999992370605,6204,307.100006103516,106,801,654,2
13.1700000762939,93.5999984741211,43,0.986999988555908,46.9000015258789,6176,311,106.400001525879,801,654,2
13.1499996185303,93.5999984741211,43,1.02199995517731,62.7999992370605,6422,303.200012207031,106.400001525879,802,652,2
13.1999998092651,93.5999984741211,43,0.976999998092651,64.9000015258789,6552,306.100006103516,106.099998474121,804,652,2
13.1099996566772,93.6999969482422,43,0.935000002384186,67.9000015258789,6391,303.200012207031,106,806,651,2
13.1300001144409,93.6999969482422,43,0.968999981880188,71.8000030517578,6680,311,105.900001525879,807,650,2
13.1599998474121,93.6999969482422,43,0.986000001430511,73.9000015258789,6607,312,105.900001525879,808,651,2
13.210000038147,93.6999969482422,43,0.976000010967255,73.0999984741211,6832,321.700012207031,105.900001525879,809,651,2
12.8699998855591,93.8000030517578,43,0.968999981880188,71.6999969482422,7014,314.899993896484,105.900001525879,809,651,2
13.1800003051758,93.8000030517578,43,0.984000027179718,67,6965,325.600006103516,106.5,809,651,2
13.0500001907349,93.8000030517578,43,0.953999996185303,50.0999984741211,7006,316.899993896484,106.099998474121,810,652,2
13.1199998855591,93.8000030517578,43,0.853999972343445,32.5999984741211,6925,307.100006103516,106,811,654,2
13.1099996566772,93.8000030517578,43,0.869000017642975,23.7000007629395,6576,313.899993896484,105.900001525879,813,655,2
13.0500001907349,93.9000015258789,43,0.889999985694885,21.8999996185303,6244,298.299987792969,105.900001525879,813,657,2
13.0900001525879,93.9000015258789,43,0.888999998569489,22.7999992370605,5940,299.299987792969,105.900001525879,814,658,2
13.0900001525879,93.9000015258789,43,0.889999985694885,23.2999992370605,5659,296.299987792969,105.900001525879,815,658,2
13.1000003814697,94,43,0.875,24.7000007629395,5421,301.200012207031,106.400001525879,815,658,2
13.0900001525879,94,42.9000015258789,0.887000024318695,26.6000003814697,5152,281.700012207031,106.400001525879,816,658,1
13.0299997329712,94,42.9000015258789,1.39900004863739,27.3999996185303,5180,289.5,106,817,658,1
13.1099996566772,94,42.9000015258789,1.77199995517731,28,5216,282.700012207031,105.900001525879,818,657,1
13.1400003433228,94,42.9000015258789,2.14800000190735,28.7000007629395,5247,291.5,105.900001525879,819,655,1
13.1400003433228,94,42.7999992370605,2.11999988555908,29,5291,284.600006103516,105.900001525879,817,654,1
13.1499996185303,94,42.7999992370605,0.921999990940094,29.1000003814697,5107,290.5,105.699996948242,817,654,1
13.0299997329712,94.0999984741211,42.7999992370605,0.879000008106232,30.3999996185303,4852,273.899993896484,105.900001525879,816,651,1
13.1599998474121,94.0999984741211,42.7999992370605,0.857999980449677,31.2000007629395,4706,269,106.400001525879,815,649,1
13.1099996566772,94.0999984741211,42.7999992370605,0.837999999523163,31.3999996185303,4641,272.899993896484,106.099998474121,813,646,1
13.1199998855591,94.0999984741211,42.7999992370605,0.853999972343445,32.5,4721,273.899993896484,105.900001525879,812,644,1
13.25,94.0999984741211,42.7999992370605,0.870999991893768,33,4794,267.100006103516,105.900001525879,810,641,1
13.1199998855591,94.0999984741211,42.7999992370605,0.875,33.2999992370605,4641,262.200012207031,105.699996948242,810,640,1
13.210000038147,94.0999984741211,42.7999992370605,0.869000017642975,34.5,4516,259.200012207031,105.699996948242,810,640,1
13.1899995803833,94.0999984741211,42.7999992370605,0.879000008106232,36.4000015258789,4477,256.299987792969,105.699996948242,810,638,1
13.2700004577637,94.0999984741211,42.7999992370605,0.893999993801117,46,4845,270,106.099998474121,809,636,1
13.25,94.0999984741211,42.7999992370605,0.931999981403351,51.7999992370605,4987,281.700012207031,106.099998474121,810,634,1
